Year	month	day	discharge 	SWE 	MSWE	SD	PA	APA	PAperAve	TmMax	TMMin	TMAve
2011	1	1	0.2	272	138	104	287	166	173%	-15.9	-29.4	-22.5
2011	1	2	0.2	272	140	102	287	167	172%	-7.1	-26.1	-14.9
2011	1	3	0.2	272	142	99	287	168	171%	-3.9	-21.4	-10.7
2011	1	4	0.2	272	143	99	287	169	170%	-4	-21.5	-12.1
2011	1	5	0.2	274	144	99	290	171	170%	-3.5	-14.3	-8.2
2011	1	6	0.2	274	146	97	290	174	167%	-0.2	-15.3	-9.1
2011	1	7	0.2	274	148	97	290	175	166%	-0.3	-14.1	-8
2011	1	8	0.2	274	150	94	290	177	164%	0.8	-12.1	-4.7
2011	1	9	0.2	274	151	97	290	178	163%	-4	-21.2	-10.3
2011	1	10	0.2	274	152	104	290	180	161%	-15.1	-27.8	-21.5
2011	1	11	0.2	274	153	104	290	182	159%	-10.1	-24.3	-17.3
2011	1	12	0.2	277	155	102	292	184	159%	-3.7	-23.5	-12
2011	1	13	0.2	277	155	97	292	186	157%	1.2	-6.4	-3.1
2011	1	14	0.2	277	156	97	292	186	157%	-0.7	-6	-3.5
2011	1	15	0.2	277	157	97	292	187	156%	-0.1	-6.4	-3.6
2011	1	16	0.2	277	158	94	292	187	156%	2.4	-10	-3.1
2011	1	17	0.2	277	159	94	292	188	155%	2.8	-4	-1
2011	1	18	0.2	287	161	104	302	189	160%	-1.6	-7.6	-4.4
2011	1	19	0.2	287	163	102	302	191	158%	-1.5	-16.8	-7.4
2011	1	20	0.2	287	165	119	302	193	156%	-4.7	-23.1	-11.9
2011	1	21	0.2	287	167	112	302	193	156%	-4.3	-17	-8.8
2011	1	22	0.2	287	170	109	302	195	155%	-3.6	-10.3	-7.3
2011	1	23	0.2	287	172	114	302	196	154%	-3.6	-20.2	-10.4
2011	1	24	0.2	287	174	109	302	197	153%	-7.3	-23.4	-13.1
2011	1	25	0.2	292	176	117	305	200	153%	-4.5	-24.1	-13.1
2011	1	26	0.2	297	178	114	307	202	152%	-2.7	-14	-8.7
2011	1	27	0.2	300	180	114	310	203	153%	1.2	-15.7	-8.6
2011	1	28	0.2	305	182	112	315	204	154%	4.8	-15.4	-7.1
2011	1	29	0.2	307	184	112	315	206	153%	3.4	-13.8	-5.5
2011	1	30	0.2	310	187	109	318	208	153%	2.8	-13.5	-5.9
2011	1	31	0.2	310	189	107	318	210	151%	-1.5	-21.6	-11
2011	2	1	0.2	315	192	117	320	211	152%	-21.5	-19.9	-20.7
2011	2	2	0.2	315	195	114	320	213	150%	-20.2	-18.2	-19.2
2011	2	3	0.2	315	198	114	320	214	150%	-7	-18.2	-12.6
2011	2	4	0.2	315	200	112	320	215	149%	-4.4	-21.4	-10.8
2011	2	5	0.2	318	201	114	320	216	148%	-2.4	-12.2	-6.4
2011	2	6	0.2	325	202	124	323	217	149%	-9.1	-21.6	-12.5
2011	2	7	0.2	333	203	135	328	218	150%	-4	-18.1	-9.1
2011	2	8	0.2	340	204	137	333	219	152%	-7.8	-24.4	-16.6
2011	2	9	0.2	343	205	140	335	221	152%	-11.1	-23.3	-17.2
2011	2	10	0.2	343	206	137	335	223	150%	-7	-28.7	-16.2
2011	2	11	0.2	343	207	132	335	225	149%	-2.2	-20.1	-11.6
2011	2	12	0.2	343	209	130	335	228	147%	2.2	-16.3	-8
2011	2	13	0.2	343	211	127	335	230	146%	5.4	-13.1	-4.3
2011	2	14	0.2	343	212	127	335	232	144%	6.8	-13.1	-2.2
2011	2	15	0.2	343	215	122	335	235	143%	7	-12.7	-3.1
2011	2	16	0.2	343	217	122	335	237	141%	5	-10.5	-1.3
2011	2	17	0.2	343	219	119	335	238	141%	0	-10.6	-7.5
2011	2	18	0.2	351	222	132	340	240	142%	0.2	-14.8	-5.9
2011	2	19	0.2	353	224	132	343	242	142%	6.5	-12	-2
2011	2	20	0.2	361	226	137	348	246	141%	-2.6	-11.2	-6.6
2011	2	21	0.2	361	228	135	348	248	140%	-2.9	-17.2	-10.3
2011	2	22	0.2	361	229	135	348	250	139%	-0.7	-20.3	-8.5
2011	2	23	0.2	361	230	132	348	252	138%	0	-14.6	-6.7
2011	2	24	0.2	361	232	130	348	253	138%	-2.7	-9.8	-5.8
2011	2	25	0.2	368	233	135	353	255	138%	-3.4	-7.5	-5.5
2011	2	26	0.2	384	235	152	363	257	141%	-2.3	-5.2	-3.9
2011	2	27	0.2	391	236	157	371	258	144%	1.5	-17.1	-6.4
2011	2	28	0.2	391	238	152	371	260	143%	3.1	-18.2	-6.2
2011	3	1	0.2	391	241	150	371	263	141%	5.7	-14.5	-4.2
2011	3	2	0.2	391	243	147	371	264	141%	5.6	-13.5	-2.3
2011	3	3	0.2	394	245	140	371	266	139%	1.8	-10	-2.4
2011	3	4	0.2	404	247	150	378	267	142%	-1.6	-20.5	-9.7
2011	3	5	0.2	404	250	150	378	268	141%	-0.6	-21.5	-8.9
2011	3	6	0.2	406	253	145	381	272	140%	0.5	-6.8	-3.4
2011	3	7	0.2	411	255	147	384	274	140%	4.1	-6.9	-2.7
2011	3	8	0.2	414	257	147	386	276	140%	-2.7	-16.8	-7.5
2011	3	9	0.2	414	259	147	386	277	139%	0.7	-9.9	-5.3
2011	3	10	1.5	414	261	147	386	278	139%	6.8	-13.6	-2.1
2011	3	11	2.8	414	262	142	386	280	138%	6.8	-6.1	1.3
2011	3	12	2.8	417	263	142	389	282	138%	6.9	-6	0
2011	3	13	2.8	422	264	147	391	284	138%	1.5	-13.7	-4.5
2011	3	14	2.8	427	265	147	396	285	139%	7.9	-14	-2.1
2011	3	15	2.7	429	267	147	399	288	139%	7.2	-7.9	-0.8
2011	3	16	2.7	429	269	145	399	289	138%	10.6	-7	3.7
2011	3	17	2.7	429	271	140	399	291	137%	4.5	-6	-2.7
2011	3	18	2.7	462	273	170	429	293	146%	4.3	-9.4	-3.3
2011	3	19	2.7	465	275	168	432	296	146%	7.5	-10	-0.2
2011	3	20	2.7	465	277	163	432	298	145%	7.6	-4.6	1.6
2011	3	21	2.7	465	278	160	432	300	144%	10.2	-7.1	2
2011	3	22	2.7	470	280	160	432	301	144%	-0.6	-6.9	-4.7
2011	3	23	2.7	470	281	160	434	302	144%	3	-10.6	-3.9
2011	3	24	1	470	284	157	434	304	143%	4.7	-12	-4.5
2011	3	25	1	470	285	157	434	306	142%	1.5	-13.7	-5
2011	3	26	0.8	475	287	157	437	308	142%	1.7	-16.6	-5.2
2011	3	27	1	478	290	157	439	311	141%	2.2	-5.7	-2.8
2011	3	28	1.1	488	292	165	447	314	142%	1.5	-12.8	-4.3
2011	3	29	0.6	495	294	165	452	317	143%	1.7	-17.5	-5.8
2011	3	30	1.1	498	296	163	452	319	142%	1	-5.6	-1.7
2011	3	31	1	498	298	157	452	323	140%	8.1	0.4	3.3
2011	4	1	1	498	299	155	455	325	140%	10.2	-1.3	4.1
2011	4	2	1.3	498	301	152	455	327	139%	12.9	-1.8	7.8
2011	4	3	2	500	303	147	455	330	138%	6.6	-10.2	-3.6
2011	4	4	1.2	526	304	168	478	333	144%	-1.6	-16.6	-6.4
2011	4	5	1.5	526	306	165	478	336	142%	9.8	-9.1	2.5
2011	4	6	2.7	528	308	157	480	337	142%	1.9	-4.6	-0.8
2011	4	7	3.9	538	309	168	488	338	144%	7.6	-7	0.9
2011	4	8	8.1	538	311	160	488	341	143%	10.8	-5.1	2.4
2011	4	9	8.9	538	313	160	490	342	143%	9.6	-6	0.3
2011	4	10	9.1	551	315	168	498	345	144%	0.3	-8.7	-4.7
2011	4	11	9.1	556	317	165	500	347	144%	7.6	-10.8	-1.3
2011	4	12	9.2	556	318	163	503	350	144%	9.2	-7.9	1.6
2011	4	13	9.2	559	320	160	503	353	142%	10.1	-6.3	1.6
2011	4	14	9.1	566	320	160	505	355	142%	0.6	-7.2	-2.9
2011	4	15	6.9	579	321	168	516	356	145%	2.3	-9.9	-3.3
2011	4	16	3.1	579	323	165	516	357	145%	7.1	-5.8	1
2011	4	17	3.1	582	323	163	518	358	145%	6.7	-1.4	2.3
2011	4	18	3.3	592	325	160	523	361	145%	4.2	-1.2	2.1
2011	4	19	3.9	610	328	165	544	363	150%	2.1	-4.4	-1.6
2011	4	20	3.4	612	332	168	551	366	151%	7.4	-4.8	1.5
2011	4	21	4	617	337	163	554	368	151%	4.8	-4.4	0.4
2011	4	22	4.1	638	340	170	572	371	154%	1.2	-6.6	-3.1
2011	4	23	3.9	638	343	173	577	374	154%	2.5	-6.7	-1.7
2011	4	24	3.7	650	345	180	587	379	155%	7	-2.2	0.6
2011	4	25	4	663	348	180	599	383	156%	4.1	-5.3	-0.7
2011	4	26	4.2	668	349	180	605	387	156%	0.6	-6.8	-3.2
2011	4	27	3.9	668	350	180	607	388	156%	3.3	-10	-3.8
2011	4	28	3.9	671	352	178	610	391	156%	9.2	-11.9	0.4
2011	4	29	4	673	354	175	612	394	155%	4.3	-8.8	-2.7
2011	4	30	3.8	683	357	196	625	396	158%	-3	-12.5	-7.8
2011	5	1	3.7	686	361	193	627	400	157%	0.6	-13.8	-6.7
2011	5	2	3.4	688	364	190	632	402	157%	2.7	-15.1	-5.7
2011	5	3	3.2	688	367	190	635	406	156%	8.6	-14.8	0.4
2011	5	4	3.7	688	369	183	635	407	156%	6.7	-7.2	0.8
2011	5	5	3.5	686	368	180	635	409	155%	11.2	-11.4	1.8
2011	5	6	4.2	686	366	178	638	410	156%	12.8	-2.1	6.2
2011	5	7	5.9	686	362	173	638	411	155%	15.7	-1.5	7.2
2011	5	8	10	678	356	170	638	413	154%	15.7	-2.7	6.2
2011	5	9	16.8	660	349	165	640	416	154%	14.2	-2.9	3.3
2011	5	10	19.4	648	339	163	640	418	153%	10	-2.1	3.4
2011	5	11	19.7	643	330	163	640	420	152%	2.3	-2.2	-0.5
2011	5	12	15.8	653	321	175	653	422	155%	2.1	-2.2	-0.2
2011	5	13	13.5	663	311	178	665	425	156%	11.9	-5.7	3.3
2011	5	14	14.6	658	300	170	668	429	156%	11.9	-5.5	3.4
2011	5	15	18.3	655	290	163	668	431	155%	14.5	-2.4	4.4
2011	5	16	23.3	650	279	163	671	433	155%	15.6	-2.1	6.8
2011	5	17	26.6	635	269	157	671	435	154%	9	-1.4	3.6
2011	5	18	27.4	620	259	155	671	438	153%	7.1	-1.5	1.9
2011	5	19	25.4	632	248	170	686	439	156%	3.9	-1.6	0.5
2011	5	20	20.1	653	237	173	706	440	160%	4.2	-1.9	0.4
2011	5	21	16.9	658	224	173	714	442	162%	6.2	-0.7	2.5
2011	5	22	15.1	660	208	170	719	445	162%	13.2	0.8	5.9
2011	5	23	18.4	660	191	165	721	447	161%	13.1	0.7	4.5
2011	5	24	22.4	663	172	160	724	449	161%	7.3	-0.7	2.5
2011	5	25	21.4	658	149	157	729	451	162%	10.6	-1.5	2.9
2011	5	26	19.7	658	125	155	732	454	161%	14.3	-1.1	6.6
2011	5	27	24.6	650	100	147	732	457	160%	10.4	0.1	3.4
2011	5	28	25.6	640	75	145	732	459	159%	14.1	0.1	6.9
2011	5	29	30.9	625	49	142	732	461	159%	17.9	2.6	11
2011	5	30	34	607	23	132	732	465	157%	7.8	-1.4	3
2011	5	31	34.3	592	0	127	732	468	156%	15.3	-5.4	5
2011	6	1	35.7	574	0	112	732	470	156%	17.1	-1.3	7.5
2011	6	2	36.2	559	0	107	732	473	155%	17.5	-1.3	9.2
2011	6	3	36.8	541	0	102	732	475	154%	14.1	-2.9	6.1
2011	6	4	37.1	526	0	99	732	478	153%	18.3	-1	8.3
2011	6	5	36.8	498	0	94	732	480	153%	19.5	-0.3	8.9
2011	6	6	36.8	465	0	89	732	481	152%	20.8	-0.4	11.5
2011	6	7	37.4	417	0	79	732	484	151%	15.7	-1	9
2011	6	8	37.9	343	0	66	732	486	151%	18.4	-2.1	9.3
2011	6	9	37.1	292	0	53	732	489	150%	14.6	-0.7	7.7
2011	6	10	36.8	221	0	38	732	489	150%	16.3	-2.4	6.4
2011	6	11	36.8	160	0	28	732	491	149%	17.9	-1.5	8.6
2011	6	12	34	119	0	20	732	493	148%	17.7	-0.9	8.8
2011	6	13	30.3	74	0	13	732	495	148%	17.8	-0.1	9.1
2011	6	14	28.2	28	0	5	732	497	147%	14.1	0.7	7.7
2011	6	15	27.2	5	0	3	732	498	147%	18.9	-1.8	9.2
2011	6	16	27.2	0	0	0	732	500	146%	20.6	2.4	10.5
2011	6	17	26.7	0	0	0	732	502	146%	10.1	1.4	4.7
2011	6	18	25.8	0	0	0	759	503	151%	12.3	1.5	6
2011	6	19	24	0	0	0	765	505	151%	14	2.8	7.9
2011	6	20	23.5	0	0	0	767	506	152%	8.3	1.5	4.3
2011	6	21	25.2	0	0	0	780	507	154%	13.7	1.5	7.1
2011	6	22	22.7	0	0	0	782	509	154%	19.3	-0.2	9.4
2011	6	23	22.3	0	0	0	782	510	153%	22.3	0.9	11.4
2011	6	24	22.8	0	0	0	782	512	153%	22.4	2.7	12.8
2011	6	25	22.4	0	0	0	782	513	152%	21.4	2.3	12.2
2011	6	26	21.2	0	0	0	782	515	152%	20.6	0.9	11.9
2011	6	27	20.8	0	0	0	782	516	152%	20.4	0.7	10.5
2011	6	28	18.4	0	0	0	782	518	151%	23.5	1.5	13.6
2011	6	29	15.6	0	0	0	785	520	151%	23.5	5.3	13.6
2011	6	30	11.7	0	0	0	787	521	151%	20	3.4	9.4
2011	7	1	12.4	0	0	0	805	522	154%	19	4.3	9.7
2011	7	2	10.7	0	0	0	805	523	154%	21.1	3.6	12.7
2011	7	3	8.2	0	0	0	805	525	153%	23.6	2.2	12.6
2011	7	4	6.3	0	0	0	805	526	153%	24.1	3.4	13.6
2011	7	5	4.9	0	0	0	805	527	153%	18.2	4.7	11.7
2011	7	6	4.7	0	0	0	805	528	152%	19.1	5.7	11.4
2011	7	7	11.4	0	0	0	808	528	153%	19.5	4.8	11.1
2011	7	8	10.8	0	0	0	810	529	153%	17.7	6.3	10.8
2011	7	9	10.7	0	0	0	826	531	156%	15.7	6.6	9.8
2011	7	10	10.1	0	0	0	836	531	157%	17.2	6.4	10.6
2011	7	11	8.9	0	0	0	846	532	159%	18.8	5.1	11
2011	7	12	6.4	0	0	0	846	533	159%	18	4.2	11.2
2011	7	13	3.6	0	0	0	856	535	160%	20.1	5.6	11.9
2011	7	14	2.8	0	0	0	856	536	160%	21.9	4.7	13.4
2011	7	15	3.7	0	0	0	856	536	160%	23	2.5	13.2
2011	7	16	5.5	0	0	0	856	537	159%	22.3	5.3	13.2
2011	7	17	6.6	0	0	0	856	538	159%	23.5	5.6	13.3
2011	7	18	7	0	0	0	861	539	160%	22.1	7	14
2011	7	19	11.5	0	0	0	889	541	164%	21	7.8	12.2
2011	7	20	6.6	0	0	0	889	543	164%	20.7	5.2	11.9
2011	7	21	7.3	0	0	0	889	545	163%	21.2	3.9	11.9
2011	7	22	8.2	0	0	0	889	546	163%	22.7	3.1	12.6
2011	7	23	8.3	0	0	0	889	548	162%	23.4	3	13.1
2011	7	24	8.3	0	0	0	889	550	162%	22.3	6	14
2011	7	25	8.3	0	0	0	889	553	161%	22.8	6.5	14.3
2011	7	26	6.1	0	0	0	889	555	160%	16.6	8.1	11.9
2011	7	27	4.2	0	0	0	889	556	160%	18.4	5.4	11
2011	7	28	3.9	0	0	0	889	559	159%	19.5	5.3	12
2011	7	29	3.9	0	0	0	889	561	158%	20.8	4.3	12.2
2011	7	30	3.6	0	0	0	889	563	158%	23.2	3	13.4
2011	7	31	2.8	0	0	0	889	565	157%	23.1	5.9	14.6
2011	8	1	3.5	0	0	0	889	566	157%	18.4	8.7	12.4
2011	8	2	3.7	0	0	0	894	568	157%	20.1	6.9	12.8
2011	8	3	2.9	0	0	0	894	570	157%	20.5	5.1	12.5
2011	8	4	3	0	0	0	894	572	156%	18.4	5.7	11.2
2011	8	5	2.9	0	0	0	894	572	156%	18.6	3.9	10
2011	8	6	2.9	0	0	0	897	573	157%	21.5	3.2	12
2011	8	7	2.4	0	0	0	897	575	156%	21.4	1.5	11.8
2011	8	8	2.6	0	0	0	897	577	155%	20.3	2.6	10.9
2011	8	9	2	0	0	0	897	579	155%	22	1.4	11.8
2011	8	10	2.2	0	0	0	897	580	155%	21	1.8	11.1
2011	8	11	2.8	0	0	0	897	581	154%	21.7	1.9	11.8
2011	8	12	2.1	0	0	0	897	582	154%	21.2	3.5	11.9
2011	8	13	1.7	0	0	0	897	585	153%	22.9	1.9	12
2011	8	14	1.7	0	0	0	897	587	153%	19.5	6.4	11.8
2011	8	15	2.1	0	0	0	897	589	152%	21.4	4.6	12.4
2011	8	16	1.8	0	0	0	897	590	152%	19	3.7	9.9
2011	8	17	1.7	0	0	0	897	591	152%	21.3	2.7	11.5
2011	8	18	1.8	0	0	0	899	594	151%	23.1	2.6	12.8
2011	8	19	2	0	0	0	899	595	151%	21.6	5.3	11.9
2011	8	20	1.7	0	0	0	899	597	151%	21.3	2.3	11.3
2011	8	21	1.2	0	0	0	899	599	150%	19.3	4.8	10.8
2011	8	22	1.2	0	0	0	899	601	150%	20.3	4.2	10.8
2011	8	23	1.9	0	0	0	899	602	149%	22.6	3.8	12.3
2011	8	24	1.9	0	0	0	902	603	150%	23.2	4.5	13
2011	8	25	1.2	0	0	0	904	605	149%	20.8	4	12.2
2011	8	26	1.2	0	0	0	907	607	149%	21.8	7.1	12.1
2011	8	27	1.2	0	0	0	907	609	149%	21.2	4.8	12.5
2011	8	28	1.2	0	0	0	907	609	149%	20.9	6.1	11.9
2011	8	29	1.2	0	0	0	907	611	148%	18.9	4.2	10.4
2011	8	30	1.3	0	0	0	907	611	148%	19.8	2.5	10.3
2011	8	31	1.4	0	0	0	907	612	148%	21.5	3.8	11.3
2011	9	1	2.1	0	0	0	907	613	148%	21.3	4	12
2011	9	2	2.5	0	0	0	907	615	147%	18.9	2.3	10
2011	9	3	2.4	0	0	0	907	615	147%	18.3	-0.2	8.5
2011	9	4	2.4	0	0	0	907	617	147%	18.7	-1	7.8
2011	9	5	2.4	0	0	0	907	618	147%	19.9	-1.2	9.3
2011	9	6	2.4	0	0	0	914	620	147%	8.7	6.4	7.6
2011	9	7	2.3	0	0	0	919	621	148%	10.5	2.9	6.5
2011	9	8	2.3	0	0	0	919	623	148%	13.7	1	6.3
2011	9	9	2.3	0	0	0	922	624	148%	16.1	-0.7	7.3
2011	9	10	2.3	0	0	0	925	626	148%	16.2	-0.9	6.3
2011	9	11	2.3	0	0	0	925	627	148%	15.8	-0.5	7
2011	9	12	2.3	0	0	0	930	630	148%	16.4	0.6	6.7
2011	9	13	2.3	0	0	0	930	631	147%	13	0.2	5.4
2011	9	14	2.3	0	0	0	930	633	147%	14.1	-0.2	6.2
2011	9	15	2.3	0	0	0	937	635	148%	7.3	3.5	5
2011	9	16	2.3	0	0	0	940	635	148%	12.2	0.5	5.1
2011	9	17	2.3	0	0	0	940	637	148%	9.6	0.2	4.5
2011	9	18	2.3	0	0	0	942	638	148%	12.6	-0.9	5.4
2011	9	19	2.3	0	0	0	947	639	148%	14.7	-0.9	6.6
2011	9	20	2.3	0	0	0	947	641	148%	14.6	0.1	7.3
2011	9	21	2.3	0	0	0	947	644	147%	10.9	-3.6	3.4
2011	9	22	2.3	0	0	0	947	647	146%	14.9	-5.6	3.5
2011	9	23	2.3	0	0	0	947	649	146%	17.6	-2.3	6.9
2011	9	24	2.3	0	0	0	947	651	145%	17.9	-0.5	8.2
2011	9	25	2.3	0	0	0	947	652	145%	18.1	0.2	8
2011	9	26	1.7	0	0	0	947	654	145%	16.7	-1.2	7.2
2011	9	27	1.1	0	0	0	947	655	145%	17.3	-0.8	7.3
2011	9	28	1.1	0	0	0	947	656	144%	17.5	-1	7
2011	9	29	1.1	0	0	0	947	658	144%	17.6	-0.9	7.3
2011	9	30	1.1	0	0	0	947	659	144%	18.1	-1.1	7
2011	10	1	1.1	0	0	0	0	0	16.8	-0.5	6.7	3.1
2011	10	2	1.1	0	0	0	5	1	500%	17.2	-0.5	6.8
2011	10	3	1.1	0	0	0	5	2	250%	16.8	-0.4	7.6
2011	10	4	1.1	0	0	0	8	3	267%	16.1	-0.2	6.3
2011	10	5	1.1	0	0	0	8	5	160%	11.8	1.2	6.3
2011	10	6	0.7	0	0	0	8	6	133%	9.4	-2.9	1.8
2011	10	7	0.6	0	0	0	10	8	125%	4.7	-6.7	-1.3
2011	10	8	0.6	0	0	0	10	10	100%	-0.7	-4.2	-2.4
2011	10	9	0.6	5	0	10	15	11	136%	3.3	-3.7	-1.1
2011	10	10	0.6	5	0	5	18	14	129%	7.2	-7.6	-0.1
2011	10	11	0.6	0	0	0	18	15	120%	7.9	-0.7	2.8
2011	10	12	0.6	0	0	0	18	17	106%	8	-3.9	1.4
2011	10	13	0.9	0	0	0	18	18	100%	11.9	-4.4	4.5
2011	10	14	1.2	0	0	0	18	19	95%	12.9	-1.2	5.2
2011	10	15	1.1	0	3	0	18	22	82%	15.9	-1.2	8.2
2011	10	16	1.1	0	6	0	18	23	78%	14.7	0.6	8.2
2011	10	17	1.1	0	6	0	18	25	72%	5.3	-4.5	0.1
2011	10	18	1.1	8	7	5	25	27	93%	3.4	-7.4	-1.8
2011	10	19	1.1	8	7	5	25	29	86%	10.6	-8.5	-0.5
2011	10	20	1.1	5	8	5	25	31	81%	10.2	-4.6	1.4
2011	10	21	1.1	0	9	0	25	33	76%	10.8	-4.7	2.5
2011	10	22	1.1	0	11	0	28	35	80%	8.7	-1.9	3
2011	10	23	1.1	0	12	0	28	37	76%	11.4	-4.2	2.1
2011	10	24	1.1	0	14	0	28	38	74%	12.8	-2.9	4.6
2011	10	25	1.1	8	16	3	30	39	77%	8.9	-3.6	3.4
2011	10	26	1.1	20	18	20	46	41	112%	-2.6	-16.7	-6.1
2011	10	27	1.1	28	20	28	53	43	123%	-0.7	-18.3	-9.9
2011	10	28	0.8	30	23	23	53	44	120%	0.1	-16.7	-8.6
2011	10	29	0.5	41	25	23	56	46	122%	2.6	-11.9	-4.2
2011	10	30	0.5	41	27	20	56	48	117%	5.7	-10	-3
2011	10	31	0.4	41	30	18	56	50	112%	7.6	-8.8	-0.4
2011	11	1	0.4	41	32	18	56	54	104%	8	-7.4	-0.4
2011	11	2	0.4	58	35	36	69	56	123%	-5.1	-17.9	-10.3
2011	11	3	0.4	61	37	33	69	58	119%	6.1	-18.2	-5.5
2011	11	4	0.4	61	39	28	71	60	118%	8.6	-9.7	0.6
2011	11	5	0.4	61	40	25	71	62	115%	4.2	-8.7	-2.4
2011	11	6	0.4	61	42	25	71	63	113%	-2.7	-14.3	-7.7
2011	11	7	0.8	61	44	25	71	64	111%	-0.1	-15.1	-6.5
2011	11	8	1	66	46	25	74	65	114%	-3.1	-18.4	-9
2011	11	9	1	66	47	30	74	68	109%	-1.4	-19.1	-11.8
2011	11	10	1	66	48	28	74	71	104%	3.7	-17.8	-8
2011	11	11	1	66	49	28	74	72	103%	6.6	-13.1	-2.4
2011	11	12	1	69	51	25	76	75	101%	-0.2	-8.2	-3.1
2011	11	13	1	79	53	36	84	77	109%	-0.5	-5.9	-2.5
2011	11	14	1	86	55	43	91	79	115%	0.2	-6.1	-3
2011	11	15	1	89	57	41	94	83	113%	-0.2	-11.1	-3.7
2011	11	16	1	89	60	38	94	85	111%	-4.2	-16.7	-9.7
2011	11	17	0.5	89	63	38	94	86	109%	2.4	-11.1	-4.4
2011	11	18	0.4	86	65	36	94	88	107%	4.5	-2	0.9
2011	11	19	0.4	86	68	36	94	90	104%	0.3	-6.3	-3.8
2011	11	20	0.4	91	71	41	99	92	108%	1.1	-4.6	-1.2
2011	11	21	0.4	91	73	41	99	93	106%	1.7	-7.5	-3
2011	11	22	0.4	97	75	43	102	95	107%	1.8	-9.2	-3.2
2011	11	23	0.4	97	76	43	102	97	105%	6.8	-12.3	-4.3
2011	11	24	0.4	97	78	41	102	98	104%	7.5	-9.1	1.6
2011	11	25	0.5	97	81	41	104	100	104%	2.5	-10	-2.8
2011	11	26	0.5	107	83	48	112	103	109%	-6.3	-20.3	-13.5
2011	11	27	0.5	107	85	48	112	105	107%	2.1	-20.1	-10.3
2011	11	28	0.3	107	87	46	112	108	104%	6.6	-12.8	-3
2011	11	29	0.2	107	89	43	112	110	102%	3.9	-8.4	-2.5
2011	11	30	0.2	107	91	43	112	112	100%	4.6	-9.1	-2.2
2011	12	1	0.2	109	93	43	114	114	100%	-3.1	-17.3	-8.6
2011	12	2	0.2	109	94	43	114	116	98%	1.5	-18.3	-8.5
2011	12	3	0.2	109	95	43	114	118	97%	-6.5	-16.8	-10.6
2011	12	4	0.2	114	96	53	119	118	101%	-9.8	-20.4	-15.2
2011	12	5	0.2	114	97	53	119	120	99%	-12.3	-30.5	-21.3
2011	12	6	0.2	114	97	53	119	122	98%	-9.6	-30.9	-20.4
2011	12	7	0.2	112	97	51	119	123	97%	0.2	-21.4	-12.3
2011	12	8	0.2	112	97	51	119	125	95%	-2.7	-16.4	-9.9
2011	12	9	0.2	112	98	51	119	127	94%	-1.1	-17	-8.9
2011	12	10	0.2	109	99	51	119	128	93%	1.2	-17	-10.7
2011	12	11	0.2	109	101	51	119	130	92%	1.4	-17.5	-10.4
2011	12	12	0.2	109	103	48	119	131	91%	5.5	-16.3	-7.7
2011	12	13	0.2	109	105	48	119	134	89%	2.3	-13.3	-6.6
2011	12	14	0.2	109	108	48	119	136	88%	-2	-8.7	-5.9
2011	12	15	0.2	109	110	51	119	138	86%	-1.4	-17.5	-11.3
2011	12	16	0.2	109	113	51	119	140	85%	-1.2	-17.5	-11.8
2011	12	17	0.2	109	115	51	119	140	85%	5.1	-17.2	-8.8
2011	12	18	0.2	109	118	51	119	142	84%	6.9	-15.1	-6
2011	12	19	0.2	114	120	48	124	143	87%	0.3	-12.8	-6.8
2011	12	20	0.2	114	122	51	124	145	86%	-0.4	-16.7	-10.7
2011	12	21	0.2	114	123	51	124	147	84%	-3.2	-16.1	-8.3
2011	12	22	0.2	114	124	56	124	148	84%	-6.8	-23.3	-14.1
2011	12	23	0.2	114	126	56	124	151	82%	-4	-24.7	-16.7
2011	12	24	0.2	114	128	56	124	152	82%	0.3	-21.1	-13.1
2011	12	25	0.2	114	129	56	124	154	81%	3.1	-16.8	-9.5
2011	12	26	0.2	119	130	53	130	156	83%	1.4	-14.2	-8
2011	12	27	0.2	119	132	53	130	157	83%	1.8	-15.8	-7.7
2011	12	28	0.2	119	134	53	130	160	81%	2.7	-13.8	-4.2
2011	12	29	0.2	124	136	51	135	161	84%	2.9	-9.2	-0.5
2011	12	30	0.2	127	136	51	137	162	85%	5.2	-9.1	0
2011	12	31	0.2	127	137	51	137	164	84%	2.1	-19.9	-9.5
2012	1	1	0.2	127	138	51	137	166	83%	3.3	-18.3	-7.2
2012	1	2	0.2	127	140	51	137	167	82%	4.8	-16.7	-7.5
2012	1	3	0.2	127	142	51	140	168	83%	4.9	-13.5	-5.1
2012	1	4	0.2	127	143	51	140	169	83%	3.6	-15.9	-7.4
2012	1	5	0.2	127	144	51	140	171	82%	7.7	-12.9	-5.1
2012	1	6	0.2	127	146	51	140	174	80%	2.5	-12.1	-5.4
2012	1	7	0.2	127	148	51	140	175	80%	-2.4	-13.8	-6.1
2012	1	8	0.2	130	150	53	142	177	80%	-5.2	-20.7	-14.7
2012	1	9	0.2	130	151	56	142	178	80%	2	-18.3	-10.2
2012	1	10	0.2	132	152	56	142	180	79%	3.4	-15.3	-6.5
2012	1	11	0.2	132	153	53	142	182	78%	-4.2	-25.2	-12.9
2012	1	12	0.2	132	155	61	142	184	77%	-5.6	-27.6	-17.2
2012	1	13	0.2	132	155	61	142	186	76%	-3.1	-20.2	-11.9
2012	1	14	0.2	135	156	58	145	186	78%	5	-15.7	-4.2
